Adaptive Defrost,ApplStandard,Brand,CEC_,CompartGrVol,CompartNetVol,CompartType,Configuration,Country,Depth,Designation,FF Vol,FZ Vol,Group,Height,Icemaker,MEPSApproval,Model No,Family Name,N-Standard,Star2009,SRI2009,No_Doors,S-MEPS_Ad,S-MEPScutoff,Sold_in,Submit_ID,SubmitStatus,Tot Vol,Width,ExpDate,GrandDate,Product Class,Availability Status,Product Website,Representative Brand URL,Fixed MEPS allowance factor,Variable MEPS allowance factor,Adjusted volume,Type,Star Rating (old),Star Image Large,Star Image Small,Registration Number
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,347,"115.0,57.0","108.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,115,57,5T,1197.0,False,MEPS 2010,E169TR,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1005,,,413.181,"Australia,Fiji,New Zealand",49306,Approved,172.0,525.0,,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,206.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0251
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,394,"191.0,57.0","181.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,191,57,5T,1595.0,False,MEPS 2010,E249TL,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1761,,,442.365,"Australia,Fiji,New Zealand",49309,Approved,248.0,525.0,,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,282.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0250
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,394,"191.0,57.0","181.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,191,57,5T,1595.0,False,MEPS 2010,E249TLS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1761,,,442.365,"Australia,Fiji,New Zealand",49309,Approved,248.0,525.0,,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,282.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0250
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,394,"191.0,57.0","181.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,191,57,5T,1595.0,False,MEPS 2010,E249TR,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1761,,,442.365,"Australia,Fiji,New Zealand",49309,Approved,248.0,525.0,,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,282.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0250
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,394,"191.0,57.0","181.0,46.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,191,57,5T,1595.0,False,MEPS 2010,E249TRS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1761,,,442.365,"Australia,Fiji,New Zealand",49309,Approved,248.0,525.0,,,Class 5,Available,,http://www.fisherpaykel.com,334.0,0.384,282.2,5T,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0250
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,False,MEPS 2010,E240BL,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,,,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,False,MEPS 2010,E240BLS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,,,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,False,MEPS 2010,E240BR,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,,,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,427,"136.0,110.0","127.0,90.0","Fresh Food,Freezer",Upright,New Zealand,570.0,Refrigerator/Freezer,136,110,5B,1595.0,False,MEPS 2010,E240BRS,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0554,,,559.184,"Australia,Fiji,New Zealand",49312,Approved,246.0,525.0,,,Class 6,Available,,http://www.fisherpaykel.com,440.0,0.382,312.0,5B,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0249
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,177,130.0,130.0,Freezer,Chest,Denmark,,Freezer,0,130,6C,860.0,False,MEPS 2010,11XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.288,,,308.912,New Zealand,49326,Approved,130.0,720.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,208.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0212
True,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,163,123.0,80.0,Fresh Food,Upright,New Zealand,557.0,Refrigerator,123,0,1,640.0,False,MEPS 2010,RB90S64MKIW,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.3408,,,356.777,"Australia,Fiji,New Zealand",49340,Approved,123.0,855.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,123.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0241
True,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,328,123.0,80.0,Freezer,Upright,New Zealand,557.0,Freezer,0,123,7,640.0,False,MEPS 2010,RB90S64MKIW,,AS/NZS 4474.1:2007/Amdt 2:2011,1.5,1.8375,,,508.363,"Australia,Fiji,New Zealand",49341,Approved,123.0,855.0,,,Class 10,Available,,http://www.fisherpaykel.com,383.0,0.514,196.8,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0240
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,301,373.0,350.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,373,0,1,1425.0,False,MEPS 2010,E373L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1955,,,428.788,"Australia,Fiji,New Zealand",49343,Approved,373.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,373.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0239
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,301,373.0,350.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,373,0,1,1425.0,False,MEPS 2010,E373R,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.1955,,,428.788,"Australia,Fiji,New Zealand",49343,Approved,373.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,373.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0239
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450LMFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450LXFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450R,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450RMFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,335,451.0,423.0,Fresh Food,Upright,New Zealand,694.0,Refrigerator,451,0,1,1695.0,False,MEPS 2010,E450RXFD,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.0439,,,456.556,"Australia,Fiji,New Zealand",49345,Approved,451.0,635.0,,,Class 1,Available,,http://www.fisherpaykel.com,296.0,0.356,451.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0238
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),Tuscany,295,"101.0,15.0","100.0,15.0","Fresh Food,Chill",Upright,China,580.0,Refrigerator,101,0,2,850.0,False,MEPS 2010,DF1-15,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,1.0322,,,344.308,New Zealand,49552,Approved,116.0,500.0,,,Class 2,Available,,,308.0,0.309,117.5,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0215
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),Tuscany,295,"101.0,15.0","100.0,15.0","Fresh Food,Chill",Upright,China,580.0,Refrigerator,101,0,2,850.0,False,MEPS 2010,T120BF,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,1.0322,,,344.308,New Zealand,49552,Approved,116.0,500.0,,,Class 2,Available,,,308.0,0.309,117.5,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0215
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,False,MEPS 2010,P120L,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,,,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,False,MEPS 2010,P120LS,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,,,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,False,MEPS 2010,P120R,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,,,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),FISHER & PAYKEL,296,"107.0,6.0","101.0,6.0","Fresh Food,Ice making",Upright,New Zealand,575.0,Refrigerator,107,0,2,819.0,False,MEPS 2010,P120RS,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.9955,,,343.288,"Australia,Fiji,New Zealand",50577,Approved,113.0,525.0,,,Class 2,Available,,http://www.fisherpaykel.com,308.0,0.309,114.2,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0272
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,273,227.0,227.0,Freezer,Chest,Denmark,,Freezer,0,227,6C,860.0,False,MEPS 2010,21XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.6042,,,388.582,"Australia,Fiji,New Zealand",50835,Approved,227.0,1050.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,363.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0277
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,255,301.0,301.0,Freezer,Chest,Denmark,,Freezer,0,301,6C,860.0,False,MEPS 2010,31XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,4.0,4.4033,,,449.748,"Australia,Fiji,New Zealand",50838,Approved,301.0,1300.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,482.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,ZRF0276
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,319,360.0,360.0,Freezer,Chest,Denmark,,Freezer,0,360,6C,860.0,False,MEPS 2010,41XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.8978,,,498.064,"Australia,Fiji,New Zealand",50840,Approved,360.0,1500.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,576.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0275
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ELCOLD,342,418.0,418.0,Freezer,Chest,Denmark,,Freezer,0,418,6C,860.0,False,MEPS 2010,51XLE,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.9338,,,545.866,"Australia,Fiji,New Zealand",50842,Approved,418.0,1700.0,,,Class 8,Available,,http://www.lowenergyrefrigeration.co.nz/,202.0,0.514,669.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0273
,AS/NZS 4474.2:2009,ACQUA,275,243.5,243.0,Fresh Food,Upright,China,,Refrigerator,243.5,0,2,,False,MEPS 2010,GY-NE250RF,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.0184,,,383.242,New Zealand,52709,Superseded,243.5,,,2011-12-01,Class 2,Unavailable,http://www.jalmacsales.com/,,308.0,0.309,243.5,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0286
,AS/NZS 4474.2:2009,Tuscany,220,"38.0,6.0","37.0,5.5","Fresh Food,Chill",Upright,China,470.0,Refrigerator,38,0,2,510.0,False,MEPS 2010,TDL1-06,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.5035,,,321.781,New Zealand,53313,Superseded,44.0,440.0,,2011-12-01,Class 2,Unavailable,,,308.0,0.309,44.6,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0288
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),Tuscany,300,82.0,73.0,Freezer,Upright,China,560.0,Freezer,0,82,6U,850.0,False,MEPS 2010,T85BF.2,,AS/NZS 4474.1:2007/Amdt 1:2008,1.5,1.5549,,,340.59,New Zealand,56336,Approved,82.0,500.0,,,Class 9,Available,,,299.0,0.317,131.2,6U,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.5.png,ZRF0291
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ACQUA,431,254.8,230.0,Freezer,Upright,China,665.0,Freezer,0,254.8,7,1762.0,False,MEPS 2010,GY-NE270FR/02,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.0742,,,592.548,New Zealand,56710,Approved,254.8,590.0,,,Class 10,Available,http://www.jalmacsales.com/,,383.0,0.514,407.68,7,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0292
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ACQUA,310,351.0,350.0,Fresh Food,Upright,New Zealand,628.0,Refrigerator,351,0,2,1767.0,False,MEPS 2010,GY-NE350RF/02,,AS/NZS 4474.1:2007/Amdt 1:2008,2.0,2.0035,,,416.459,New Zealand,56711,Approved,351.0,599.0,,,Class 2,Available,http://www.jalmacsales.com/,,308.0,0.309,351.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0293
,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ICELAND,318,200.0,194.9,Freezer,Chest,China,565.0,Freezer,0,200,6C,835.0,False,MEPS 2010,CF200L,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.7899,,,366.48,New Zealand,60587,Approved,200.0,966.0,,,Class 8,Available,http://www.tradedepot.co.nz/,,202.0,0.514,320.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0301
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),Liebherr,150,134.0,119.0,Fresh Food,Upright,Germany,538.0,Refrigerator,,,1.0,820.0,False,Labelling and MEPS,UIK 1550,,AS/NZS 4474.1:2007/Amdt 2:2011,3.5,3.73364675529243,1,0.0,343.704,New Zealand,62033,Approved,134.0,597.0,2022-02-28,,Class 1,Available,http://www.liebherr.com/,http://www.awardappliances.co.nz/,296.0,0.356,134.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,ZRF0308
True,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),ACQUA,275,243.5,243.0,Fresh Food,Upright,China,550.0,Refrigerator,243.5,0,2.0,1440.0,False,Labelling and MEPS,GY-NE250RF,,AS/NZS 4474.1:2007/Amdt 2:2011,2.0,2.01835065072261,1,0.0,383.242,New Zealand,64407,Superseded,243.5,554.0,2022-03-31,2011-12-01,Class 2,Available,http://www.jalmacsales.com/,,308.0,0.309,243.5,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png,ZRF0309
False,AS/NZS 4474.2:2009/Amdt 1:2011 (old form),GRAM,231,210.0,204.0,Fresh Food,Upright,Denmark,600.0,Refrigerator,,,1.0,1220.0,False,Labelling and MEPS,KS 3215-90,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.52210073066795,,0.0,370.76,"Australia,Fiji,New Zealand",64614,Approved,210.0,540.0,2022-04-29,,Class 1,Available,,http://www.lowenergyrefrigeration.co.nz/,296.0,0.356,210.0,1,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0310
False,AS/NZS 4474.2:2009/Amdt 1:2011,GRAM,369,"211.0,110.0","205.0,87.0","Fresh Food,Freezer",Upright,Denmark,600.0,Refrigerator/Freezer,,,4.0,1850.0,False,Labelling and MEPS,KF 3336-90,,AS/NZS 4474.1:2007/Amdt 2:2011,3.0,3.0265856703621,,0.0,430.837,"Australia,Fiji,New Zealand",65577,Approved,321.0,595.0,2022-05-31,,Class 4,Available,,http://www.lowenergyrefrigeration.co.nz/,295.0,0.351,387.0,4,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,ZRF0312
False,AS/NZS 4474.2:2009/Amdt 1:2011,Tuscany,277,155.0,153.0,Freezer,Chest,China,565.0,Freezer,,,6C,835.0,False,Labelling and MEPS,TCF155,,AS/NZS 4474.1:2007/Amdt 2:2011,2.5,2.8695896415031,,0.0,329.472,"Fiji,New Zealand",66638,Approved,155.0,822.0,,,Class 8,Available,,,202.0,0.514,248.0,6C,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png,ZRF0316
False,AS/NZS 4474.2:2009/Amdt 1:2011,TRIESTE,295,115.0,106.0,Fresh Food,Upright,China,580.0,Refrigerator,,,2.0,850.0,False,Labelling and MEPS,ED-BF115L,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,1.01425205547485,,0.0,343.535,"Fiji,New Zealand",67080,Approved,115.0,500.0,,,Class 2,Available,,,308.0,0.309,115.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0315
False,AS/NZS 4474.2:2009/Amdt 1:2011,Tuscany,249,"36.0,6.0","34.0,5.0","Fresh Food,Special",Upright,China,470.0,Refrigerator,,,2.0,510.0,False,Labelling and MEPS,TDL1-06,,AS/NZS 4474.1:2007/Amdt 2:2011,1.0,0.999031270574013,,0.0,320.978,"Fiji,New Zealand",67230,Approved,42.0,440.0,,,Class 2,Available,,,308.0,0.309,42.0,2,,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_1_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-1.png,ZRF0317
