Submit_ID,Brand_Reg,Model_No,Family Name,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class,Availability Status,Star2,Product Website,Representative Brand URL,Star Rating Index,Star Image Large,Star Image Small,Power supply,Tuner Type,What test standard was used,Registration Number
98893,HISENSE,70M7000UWG,,Australia,China,176.563,13320.853056,LCD (LED),0.22,0.0,0.0,176.86,,,718.0,Approved,2021-06-13,,Single product class,Available,3.5,,,3.6932905139428,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1915
98915,VEON,VN4315LED,,New Zealand,China,109.684,5174.79,LCD (LED),0.0,0.0,0.0,60.19,7.0,7.84035915525093,233.0,Approved,2116-05-19,,Single product class,Available,4.5,,,4.83868533950069,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0295
98916,VEON,VN5815LED,,New Zealand,China,151.315,10438.3512,LCD (LED),0.0,0.0,0.0,118.93,7.0,7.67854928585214,458.0,Approved,2116-05-19,,Single product class,Available,4.5,,,4.67675968882721,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0294
98926,VEON,VN1912LEDDVD-B,,New Zealand,China,47.013,944.1792,LCD (LED),0.0,0.0,0.0,20.2,7.0,7.15414659207098,76.0,Approved,2116-05-19,,Single product class,Available,4.0,http://www.expressluck.com/,,4.15310314891805,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,EPS,Analogue/Digital,AS/NZS 62087.1:2010,ZTV0293
98928,VEON,VN3299LEDDVD-A,,New Zealand,China,80.043,2737.0771,LCD (LED),0.0,0.0,0.0,36.1,7.0,7.91721447449795,134.0,Approved,2116-05-19,,Single product class,Available,4.5,http://www.expressluck.com/,,4.91571442234885,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0290
98954,SONIQ,S55V16A-AU,,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.37,0.0,0.0,79.02,,,300.0,Approved,2021-05-31,,Single product class,Available,5.5,,,5.5825858980043,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1909
98968,SONIQ,65” UItraHD LED LCD Smart TV,65” UItraHD LED LCD Smart TV,"Australia,New Zealand",China,165.646,11784.37096,LCD (LED),0.0,0.0,0.0,165.0,,,620.0,Approved,2021-06-16,,Single product class,Available,3.5,,http://www.soniqav.com,3.83080165232826,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1922
98968,SONIQ,LED66502-A1M1A,65” UItraHD LED LCD Smart TV,"Australia,New Zealand",China,165.646,11784.37096,LCD (LED),0.0,0.0,0.0,165.0,,,620.0,Approved,2021-06-16,,Single product class,Available,3.5,,http://www.soniqav.com,3.83080165232826,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1922
98968,SONIQ,U65VX15A-AU,65” UItraHD LED LCD Smart TV,"Australia,New Zealand",China,165.646,11784.37096,LCD (LED),0.0,0.0,0.0,165.0,,,620.0,Approved,2021-06-16,,Single product class,Available,3.5,,http://www.soniqav.com,3.83080165232826,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1922
98968,SONIQ,U65VX15A-NZ,65” UItraHD LED LCD Smart TV,"Australia,New Zealand",China,165.646,11784.37096,LCD (LED),0.0,0.0,0.0,165.0,,,620.0,Approved,2021-06-16,,Single product class,Available,3.5,,http://www.soniqav.com,3.83080165232826,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1922
99214,SAMSUNG ELECTRONICS,UA65KU7000,UA65KU7000,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1935
99214,SAMSUNG ELECTRONICS,UA65KU7000S,UA65KU7000,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1935
99214,SAMSUNG ELECTRONICS,UA65KU7000W,UA65KU7000,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1935
99220,SAMSUNG ELECTRONICS,UA43KU7000,UA43KU7000,"Australia,Fiji,New Zealand",Vietnam,107.95,4977.89,LCD (LED),0.3,0.0,0.0,70.0,,,258.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.22916799286106,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1959
99220,SAMSUNG ELECTRONICS,UA43KU7000S,UA43KU7000,"Australia,Fiji,New Zealand",Vietnam,107.95,4977.89,LCD (LED),0.3,0.0,0.0,70.0,,,258.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.22916799286106,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1959
99220,SAMSUNG ELECTRONICS,UA43KU7000W,UA43KU7000,"Australia,Fiji,New Zealand",Vietnam,107.95,4977.89,LCD (LED),0.3,0.0,0.0,70.0,,,258.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.22916799286106,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1959
99222,SAMSUNG ELECTRONICS,UA65KU7500,UA65KU7500,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1936
99222,SAMSUNG ELECTRONICS,UA65KU7500S,UA65KU7500,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1936
99222,SAMSUNG ELECTRONICS,UA65KU7500W,UA65KU7500,"Australia,Fiji,New Zealand",Vietnam,163.965,11489.16,LCD (LED),0.3,0.0,0.0,118.0,,,433.0,Approved,2021-06-23,,Single product class,Available,5.0,,http://www.samsung.com.au,5.33230982737792,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1936
99223,SAMSUNG ELECTRONICS,UA49KU6500S,,"Fiji,New Zealand",Vietnam,123.132,6480.92,LCD (LED),0.3,0.0,14.0,89.0,,,327.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21946750057526,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1958
99224,SAMSUNG ELECTRONICS,UA70KU6000,UA70KU6000,"Australia,Fiji,New Zealand",Vietnam,176.592,13327.74,LCD (LED),0.3,0.0,0.0,177.0,,,648.0,Approved,2021-06-24,,Single product class,Available,4.0,,http://www.samsung.com.au,4.15519018876621,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1937
99224,SAMSUNG ELECTRONICS,UA70KU6000S,UA70KU6000,"Australia,Fiji,New Zealand",Vietnam,176.592,13327.74,LCD (LED),0.3,0.0,0.0,177.0,,,648.0,Approved,2021-06-24,,Single product class,Available,4.0,,http://www.samsung.com.au,4.15519018876621,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1937
99224,SAMSUNG ELECTRONICS,UA70KU6000W,UA70KU6000,"Australia,Fiji,New Zealand",Vietnam,176.592,13327.74,LCD (LED),0.3,0.0,0.0,177.0,,,648.0,Approved,2021-06-24,,Single product class,Available,4.0,,http://www.samsung.com.au,4.15519018876621,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1937
99225,SAMSUNG ELECTRONICS,UA55KU6500*,UA55KU6500*,,Vietnam,138.798,8228.0,LCD (LED),0.3,0.0,0.0,111.0,,,407.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21455196516319,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1957
99225,SAMSUNG ELECTRONICS,UA55KU6500S,UA55KU6500*,,Vietnam,138.798,8228.0,LCD (LED),0.3,0.0,0.0,111.0,,,407.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21455196516319,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1957
99225,SAMSUNG ELECTRONICS,UA55KU6500W,UA55KU6500*,,Vietnam,138.798,8228.0,LCD (LED),0.3,0.0,0.0,111.0,,,407.0,Approved,2021-07-08,,Single product class,Available,4.0,,http://www.samsung.com.au,4.21455196516319,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1957
99226,SAMSUNG ELECTRONICS,UA75KS9005,UA75KS9005,"Australia,Fiji,New Zealand",Vietnam,189.579,15363.6,LCD (LED),0.3,0.0,0.0,156.0,,,571.0,Approved,2021-06-24,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32940126637999,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1938
99226,SAMSUNG ELECTRONICS,UA75KS9005S,UA75KS9005,"Australia,Fiji,New Zealand",Vietnam,189.579,15363.6,LCD (LED),0.3,0.0,0.0,156.0,,,571.0,Approved,2021-06-24,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32940126637999,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1938
99226,SAMSUNG ELECTRONICS,UA75KS9005W,UA75KS9005,"Australia,Fiji,New Zealand",Vietnam,189.579,15363.6,LCD (LED),0.3,0.0,0.0,156.0,,,571.0,Approved,2021-06-24,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32940126637999,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1938
99256,BAUHN,ATVS65-0716,,Australia,China,164.771,11602.88,LCD (LED),0.6,0.0,0.0,200.0,,,734.0,Approved,2021-06-06,,Single product class,Available,3.0,,http://www.tempoaustralia.com,3.00875984356215,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1912
99288,Viano,TV55UHD4K,,"Australia,Fiji",China,138.783,8230.1184,LCD (LED),0.316,0.0,0.0,94.87,,,348.0,Approved,2021-06-17,,Single product class,Available,4.5,http://www.vianotvs.com,http://www.iviano.com/,4.91745350119449,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1926
99316,SAMSUNG ELECTRONICS,UA78KS9500,UA78KS9500,"Australia,Fiji,New Zealand",Vietnam,198.262,16796.16,LCD (LED),0.3,0.0,0.0,170.0,,,623.0,Approved,2021-07-08,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32163334832876,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1956
99316,SAMSUNG ELECTRONICS,UA78KS9500S,UA78KS9500,"Australia,Fiji,New Zealand",Vietnam,198.262,16796.16,LCD (LED),0.3,0.0,0.0,170.0,,,623.0,Approved,2021-07-08,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32163334832876,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1956
99316,SAMSUNG ELECTRONICS,UA78KS9500W,UA78KS9500,"Australia,Fiji,New Zealand",Vietnam,198.262,16796.16,LCD (LED),0.3,0.0,0.0,170.0,,,623.0,Approved,2021-07-08,,Single product class,Available,5.0,,http://www.samsung.com.au,5.32163334832876,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png,Internal,Digital,,ATV1956
99317,SAMSUNG ELECTRONICS,UA88KS9800,UA88KS9800,"Australia,Fiji,New Zealand",Vietnam,223.739,21391.5,LCD (LED),0.3,0.0,0.0,280.0,,,1024.0,Approved,2021-07-26,,Single product class,Available,4.0,,http://www.samsung.com.au,4.13980392464365,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1988
99317,SAMSUNG ELECTRONICS,UA88KS9800S,UA88KS9800,"Australia,Fiji,New Zealand",Vietnam,223.739,21391.5,LCD (LED),0.3,0.0,0.0,280.0,,,1024.0,Approved,2021-07-26,,Single product class,Available,4.0,,http://www.samsung.com.au,4.13980392464365,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1988
99317,SAMSUNG ELECTRONICS,UA88KS9800W,UA88KS9800,"Australia,Fiji,New Zealand",Vietnam,223.739,21391.5,LCD (LED),0.3,0.0,0.0,280.0,,,1024.0,Approved,2021-07-26,,Single product class,Available,4.0,,http://www.samsung.com.au,4.13980392464365,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,,ATV1988
99319,SAMSUNG ELECTRONICS,HG32AE460SW,,"Australia,Fiji,New Zealand",Vietnam,80.054,2736.16,LCD (LED),0.4,0.0,14.0,24.89,,,93.0,Approved,2021-07-01,,Single product class,Available,6.0,,http://www.samsung.com.au,6.55131387583859,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,,ATV1946
99526,KOGAN,KALED55UHDZF,,"Australia,New Zealand",China,138.783,8230.1184,LCD,0.3,0.0,0.0,115.66,,,445.0,Approved,2021-06-16,,Single product class,Available,3.5,http://www.konka.com/cn/Index.aspx,,3.81559865957483,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1917
99600,JVC,LT-65N570A,,"Australia,Fiji,New Zealand",China,163.896,11478.122496,LCD (LED),0.28,0.0,0.0,161.07,,,590.0,Approved,2021-07-01,,Single product class,Available,3.5,,,3.94176678262458,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1945
99615,TEAC,LE40A1FHD,,Australia,China,100.332,4261.93415424,LCD (LED),0.299,0.0,0.0,35.5,,,146.0,Approved,2021-07-01,,Single product class,Available,6.0,http://www.teac.com.au/,http://www.teac.com.au,6.17669035226414,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png,Internal,Digital,AS/NZS 62087.1:2010,ATV1948
99619,JVC,LT-55N575A,,"Australia,Fiji,New Zealand",China,138.783,8230.1184,LCD (LED),0.0,0.0,0.0,106.0,,,400.0,Approved,2021-07-26,,Single product class,Available,4.0,,,4.29336167101019,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1987
99671,Platinum,PTL3206LED,,New Zealand,China,80.623,2800.0,LCD (LED),0.0,0.0,0.0,37.47,7.0,7.4336729079395,152.0,Approved,2116-06-17,,Single product class,Available,4.0,,,4.43216532741562,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Digital,AS/NZS 62087.1:2010,ZTV0296
99680,Viano,TV32DHD,,"Australia,Fiji,New Zealand",China,80.043,2737.0771,LCD (LED),0.383,0.0,0.0,39.87,,,148.0,Approved,2021-06-20,,Single product class,Available,4.0,http://www.vianotvs.com,http://www.iviano.com/,4.4703846190543,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png,Internal,Analogue/Digital,AS/NZS 62087.1:2010,ATV1931
