Record ID,Status,Brand Name,Model Number,Family Name,Selling Countries,Manufacturing Countries,Screen Size,Screen Technology,Comparative Energy Consumption,Active Standby Power,Star Rating Index,Star Rating,Product Website,Representative Brand URL,Availability Status,Expiry Date,Star Image Large,Star Image Small
107996,Approved,HP,27w,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),82.0,0.25,6.05285224509008,6.0,,http://www.hp.com/,Available,2022-06-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108001,Approved,BenQ,EX3501R,"EX3501R, EX3501RE","Australia,Fiji,New Zealand",China,88.942,LCD (LED),130.0,0.276,5.17646367394109,5.0,,,Available,2022-06-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
108001,Approved,BenQ,EX3501RE,"EX3501R, EX3501RE","Australia,Fiji,New Zealand",China,88.942,LCD (LED),130.0,0.276,5.17646367394109,5.0,,,Available,2022-06-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
108001,Approved,BenQ,"EX3501R, EX3501RE","EX3501R, EX3501RE","Australia,Fiji,New Zealand",China,88.942,LCD (LED),130.0,0.276,5.17646367394109,5.0,,,Available,2022-06-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
108015,Approved,DELL,P2018Hc,,"Australia,Fiji,New Zealand",China,49.411,LCD (LED),57.0,0.24,5.65869812087836,5.5,,http://www.dell.com/,Available,2022-06-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
108017,Approved,DELL,S2418Ht,,"Australia,Fiji,New Zealand",China,60.47,LCD,65.0,0.21,6.28404237775007,6.0,,,Available,2022-06-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108019,Approved,DELL,S2418Nt,,"Australia,Fiji,New Zealand",China,60.47,LCD,65.0,0.21,6.28404237775007,6.0,,,Available,2022-06-07,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108070,Approved,Lenovo,F17210FV0,,"Australia,Fiji,New Zealand",China,52.539,LCD (LED),61.0,0.16,5.73775575720461,5.5,,,Available,2022-06-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
108131,Approved,PHILIPS,328M6F,,"Australia,New Zealand",China,80.024,LCD (LED),242.0,0.31,2.26729926097615,2.0,,http://www.philips.com/,Available,2022-06-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.png
108203,Approved,AOC,215LM00071,,"Australia,Fiji",China,54.621,LCD (LED),60.0,0.19,6.03351916285451,6.0,http://www.tpv-tech.com,,Available,2022-06-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108227,Approved,HP,E273m,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),87.0,0.45,5.78764528709805,5.5,,http://www.hp.com/,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
108264,Approved,LG,34UB88,,"Australia,New Zealand","South Korea,Indonesia,China",86.557,LCD (LED),190.0,1.0,3.26571343235801,3.0,http://www.lge.com.au/,http://www.lge.com.au/,Available,2022-07-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
108278,Approved,ALIENWARE,AW3418DW,,"Australia,Fiji,New Zealand",China,86.692,LCD,195.0,0.42,3.14880992185402,3.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
108288,Approved,ALIENWARE,AW3418HW,,"Australia,Fiji,New Zealand",China,86.6,LCD,173.0,0.42,3.68083093182645,3.5,,,Available,2022-06-20,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
108294,Approved,AOC,238LM00021,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),64.0,0.17,6.3535231512013,6.0,http://www.tpv-tech.com,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108355,Approved,HP,24y,HSTND-9751-V,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),68.0,0.3406,6.08183875136368,6.0,,,Available,2022-06-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108355,Approved,HP,HP 24y Monitor,HSTND-9751-V,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),68.0,0.3406,6.08183875136368,6.0,,,Available,2022-06-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108355,Approved,HP,HP N246v Monitor,HSTND-9751-V,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),68.0,0.3406,6.08183875136368,6.0,,,Available,2022-06-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108355,Approved,HP,HSTND-9751-V,HSTND-9751-V,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),68.0,0.3406,6.08183875136368,6.0,,,Available,2022-06-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108355,Approved,HP,N246v,HSTND-9751-V,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),68.0,0.3406,6.08183875136368,6.0,,,Available,2022-06-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108359,Approved,HP,22y,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),41.0,0.1802,7.7468998571729,7.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108359,Approved,HP,HP 22y Monitor,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),41.0,0.1802,7.7468998571729,7.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108359,Approved,HP,HP N223v Monitor,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),41.0,0.1802,7.7468998571729,7.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108359,Approved,HP,HSTND-9741-V,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),41.0,0.1802,7.7468998571729,7.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108359,Approved,HP,N223v,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),41.0,0.1802,7.7468998571729,7.0,,,Available,2022-06-23,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108435,Approved,DELL,E2219HN,,"Australia,Fiji,New Zealand",China,54.621,LCD (LED),46.0,0.1668,7.22422777306632,7.0,,,Available,2022-07-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
108448,Approved,BenQ,EW277HDR,,"Australia,Fiji,New Zealand",China,68.565,LCD (LED),93.0,0.33,5.48557938266746,5.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2022-07-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
108550,Approved,PHILIPS,253V7L,,"Australia,New Zealand",China,62.228,LCD (LED),86.0,0.2,5.19084918611848,5.0,,http://www.philips.com/,Available,2022-07-10,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
108551,Approved,Lenovo,D17238FE1,,"Australia,Fiji",China,60.47,LCD,66.0,0.24,6.21562242099635,6.0,,,Available,2022-07-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108665,Approved,PHILIPS,278C6Q,,"Australia,New Zealand",China,68.467,LCD (LED),159.0,0.23,3.07254343097102,3.0,,http://www.philips.com/,Available,2022-07-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
108805,Approved,PHILIPS,241P6Q,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),98.0,0.14,4.44405997020653,4.0,http://www.tpv-tech.com,,Available,2022-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
108825,Approved,HP,N240h,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),62.0,0.19,6.49580240653982,6.0,,http://www.hp.com/,Available,2022-07-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108826,Approved,HP,N270h,,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),81.0,0.21,6.10788292587938,6.0,,http://www.hp.com/,Available,2022-07-18,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108830,Approved,BenQ,XL2740,"XL2740, XL2740E","Australia,Fiji,New Zealand",China,68.568,LCD (LED),80.0,0.36,6.16085386073279,6.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2022-07-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108830,Approved,BenQ,XL2740E,"XL2740, XL2740E","Australia,Fiji,New Zealand",China,68.568,LCD (LED),80.0,0.36,6.16085386073279,6.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2022-07-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108830,Approved,BenQ,"XL2740, XL2740E","XL2740, XL2740E","Australia,Fiji,New Zealand",China,68.568,LCD (LED),80.0,0.36,6.16085386073279,6.0,http://www.benq.com.au/,http://benqshop.com.au/,Available,2022-07-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
108927,Approved,AG neovo,TM-23,,"Australia,Fiji,New Zealand",China,58.421,LCD (LED),110.0,0.4,3.71539960290182,3.5,,,Available,2022-07-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
109050,Approved,PHILIPS,240B7Q,,"Australia,Fiji,New Zealand",China,61.132,LCD,102.0,0.23,4.49099325426777,4.0,,,Available,2022-07-21,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
109193,Approved,HP,HP V270 27-inch Monitor,V270,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),66.0,0.2376,7.02566137446243,7.0,,,Available,2022-07-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
109193,Approved,HP,HP V270 Monitor,V270,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),66.0,0.2376,7.02566137446243,7.0,,,Available,2022-07-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
109193,Approved,HP,V270,V270,"Australia,Fiji,New Zealand",China,68.599,LCD (LED),66.0,0.2376,7.02566137446243,7.0,,,Available,2022-07-27,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_7_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-7.png
109315,Approved,BenQ,XL2411P,,"Australia,Fiji,New Zealand",China,60.969,LCD (LED),117.0,0.3852,3.70091070770975,3.5,http://www.benq.com.au/,http://benqshop.com.au/,Available,2022-08-11,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
109332,Approved,Lenovo,F17238FX0,,"Australia,Fiji,New Zealand",China,60.47,LCD (LED),61.0,0.2,6.5686726318993,6.0,,,Available,2022-08-02,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
109385,Approved,Lenovo,D17238FT0,,"Australia,Fiji,New Zealand",China,60.47,LCD,59.0,0.325,6.71806713633941,6.0,,,Available,2022-08-02,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
109389,Approved,Lenovo,D17215FT0,,"Australia,Fiji,New Zealand",China,54.621,LCD,52.0,0.355,6.67481416240918,6.0,,,Available,2022-08-02,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
109608,Approved,Lenovo,T2254A,,"Australia,Fiji,New Zealand",China,55.868,LCD,63.0,0.42,6.0961846595028,6.0,http://www.tpv-tech.com,,Available,2022-08-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
109746,Approved,ViewSonic,VS16492,,"Australia,New Zealand",China,68.599,LCD (LED),120.0,0.24,4.34650261215608,4.0,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
109840,Approved,FUJITSU,B27-8T,,"Australia,New Zealand",Germany,68.599,LCD (LED),82.0,0.3,6.05289548609209,6.0,,http://www.fujitsu.com/,Available,2022-08-25,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
109888,Approved,DELL,P3418HWf,,"Australia,Fiji,New Zealand",China,86.705,LCD,119.0,0.284,5.36968462546556,5.0,,,Available,2022-08-31,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
109889,Approved,LG,20M38D,,"Australia,New Zealand","Indonesia,South Korea,China",49.411,LCD,61.0,0.26,5.35475657320953,5.0,,,Available,2022-09-04,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
109946,Approved,PHILIPS,328P6A,,"Australia,New Zealand",China,80.098,LCD (LED),230.0,0.23,2.50030921788028,2.5,,http://www.philips.com/,Available,2022-09-05,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_2.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-2.5.png
109983,Approved,Lenovo,H17245FY0,,"Australia,Fiji,New Zealand",China,62.228,LCD,97.0,0.29,4.65144895904048,4.5,,,Available,2022-09-08,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110033,Approved,ViewSonic,VS17037,,"Australia,New Zealand",China,60.965,LCD,116.0,0.27,3.73903990329129,3.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.5.png
110151,Approved,LG,34UM59,,"Australia,New Zealand","Indonesia,South Korea,China",86.603,LCD,118.0,0.37,5.4026143679294,5.0,,,Available,2022-09-14,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.png
110159,Approved,HP,22y,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,22yh,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,HP 22y Display,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,HP 22yh Display,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,HP 22y Monitor,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,HP N223v Monitor,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,HSTND-9741-V,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110159,Approved,HP,N223v,HSTND-9741-V,"Australia,Fiji,New Zealand",China,54.687,LCD (LED),49.0,0.1689,6.948094647,6.0,,,Available,2022-10-06,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110173,Approved,ViewSonic,VS17090,,"Australia,New Zealand",China,80.19,LCD,163.0,0.38,4.05076669819384,4.0,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
110213,Approved,SAMSUNG ELECTRONICS,LS27E45KBHV,,"Australia,Fiji,New Zealand",South Korea,68.593,LCD (LED),119.0,0.3,4.38154211831005,4.0,,http://www.samsung.com.au,Available,2022-09-22,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
110259,Approved,FUJITSU,DY24-9T,,"Australia,New Zealand",Germany,60.47,LCD (LED),68.0,0.28,6.08183875136368,6.0,,http://www.fujitsu.com/,Available,2022-09-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110276,Approved,LG,27GK750F,,"Australia,New Zealand","Indonesia,South Korea,China",68.565,LCD,104.0,0.36,4.9845951268836,4.5,,,Available,2022-09-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110277,Approved,LG,32GK850G,,"Australia,New Zealand","Indonesia,South Korea,China",80.01,LCD,203.0,0.41,3.05206273128129,3.0,,,Available,2022-09-26,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
110279,Approved,FUJITSU,E24-9 TOUCH,,"Australia,New Zealand",Germany,60.47,LCD (LED),69.0,0.29,6.0164153979431,6.0,,http://www.fujitsu.com/,Available,2022-09-28,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110325,Approved,DELL,S2419HMt,,"Australia,Fiji,New Zealand",China,60.47,LCD,70.0,0.23,5.95193342045661,5.5,,,Available,2022-10-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
110326,Approved,ViewSonic,VS16265,,"Australia,New Zealand",China,60.965,LCD,135.0,0.36,3.05927754207263,3.0,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_3_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-3.png
110328,Approved,ViewSonic,VS16327,,"Australia,New Zealand",China,68.599,LCD,129.0,0.39,4.02239469667238,4.0,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
110340,Approved,KOGAN,KALED24MONPA,,"Australia,New Zealand",China,60.47,LCD (LED),95.0,0.33,4.58338995257403,4.5,,,Available,2022-10-02,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110366,Approved,HP,TPC-Q035-D23,,"Australia,New Zealand",China,60.47,LCD (LED),62.0,0.4513,6.49580240653982,6.0,,http://www.hp.com/,Available,2022-11-10,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_6_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-6.png
110370,Approved,HP,TPC-Q035-D27,,"Australia,New Zealand",China,68.467,LCD (LED),107.0,0.3717,4.84752355217833,4.5,,http://www.hp.com/,Available,2022-11-10,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110371,Approved,HP,TPC-Q035-D34,,"Australia,New Zealand",China,86.705,LCD (LED),142.0,0.4711,4.57780171668764,4.5,,http://www.hp.com/,Available,2022-11-13,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110379,Approved,ViewSonic,VS17220,,"Australia,New Zealand",China,80.19,LCD,146.0,0.28,4.54436634940372,4.5,http://www.viewsonic.com/,http://www.viewsonic.com/,Available,2023-07-12,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.5.png
110559,Approved,PHILIPS,241B7QU,,"Australia,Fiji,New Zealand",China,60.47,LCD,72.0,0.21,5.82568788568411,5.5,,,Available,2022-10-17,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_5.5_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-5.5.png
110630,Approved,SAMSUNG ELECTRONICS,LS24E45KDSV,,"Australia,Fiji,New Zealand",South Korea,60.89,LCD (LED),100.0,0.3,4.39279639933219,4.0,,http://www.samsung.com.au,Available,2022-10-24,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/EnergyStarRating_4_Star.eps,https://reg.energyrating.gov.au/static/common/images/star_ratings_2014/Star-rating-4.png
